latitude,longitude,pers_param_modelo_a,menor_igualsecu,edad_grupo60,edad_mediana,acu_desacu_tp_unica2,acu_desacu_prefiero_vp2,acu_desacu_act_diarias2,acu_desacu_vivir2,acu_desacu_act_prefiero2,acu_desacu_satis2,valor_norm
19.721707128022285,-101.22180008602668,-0.672622264,si,≤60,>42.0,1,0,0,0,1,1,0.37383190140170086
19.722887519983896,-101.22145493495675,1.379626288,no,≤60,≤42.0,1,0,1,1,1,1,0.7271753982054525
19.718988155965352,-101.21744939143854,0.861787681,no,≤60,≤42.0,0,0,1,0,0,1,0.6419057909396174
19.72065310656373,-101.21917250967942,3.036478199,no,≤60,≤42.0,0,0,1,1,1,1,1.0
19.720640500835277,-101.22037067284064,2.17429346,no,≤60,≤42.0,1,0,0,1,1,1,0.8580288277248389
19.721738410830614,-101.22117699915088,-1.145499243,si,≤60,≤42.0,0,0,1,1,0,1,0.28513131489935195
19.720213483027937,-101.21767142940828,2.17429346,si,≤60,>42.0,0,0,1,0,1,1,0.8580288277248389
19.7205460469281,-101.21932989834225,0.077046214,no,≤60,≤42.0,0,0,0,0,0,0,0.5126867721338118
19.72034455657122,-101.21866289145493,3.036478199,no,≤60,≤42.0,0,0,1,1,1,1,1.0
19.722226449107794,-101.22077959000535,3.036478199,si,≤60,≤42.0,0,0,1,0,1,0,1.0
19.723588383399584,-101.22104750626812,2.17429346,no,≤60,≤42.0,0,0,1,0,1,1,0.8580288277248389
19.722314833795316,-101.22590135980717,3.036478199,si,≤60,≤42.0,1,1,1,1,1,1,1.0
19.723966462926207,-101.22509657546242,0.861787681,no,≤60,≤42.0,0,0,1,1,1,1,0.6419057909396174
19.72401259379061,-101.22115260374828,0.077046214,no,≤60,≤42.0,1,0,1,1,1,1,0.5126867721338118
19.724562140559662,-101.22502149351384,0.861787681,si,≤60,>42.0,0,0,0,0,0,1,0.6419057909396174
19.72097082576714,-101.22002466790507,2.17429346,no,≤60,≤42.0,1,0,1,1,1,1,0.8580288277248389
19.719311774861612,-101.21872965891308,-0.28465193,si,≤60,≤42.0,0,0,1,1,1,1,0.4466060005851425
19.720892617323823,-101.22340985523887,-0.28465193,si,>60,>42.0,1,1,1,1,1,1,0.4466060005851425
19.721428324988374,-101.22252283234224,0.861787681,si,≤60,≤42.0,1,0,1,1,1,0,0.6419057909396174
19.722497510332296,-101.21996266531534,3.036478199,si,≤60,>42.0,1,1,1,1,1,1,1.0
19.722366513311815,-101.2183316470991,1.379626288,si,≤60,>42.0,1,1,1,0,1,1,0.7271753982054525
19.719231180663243,-101.21821531261146,0.861787681,no,≤60,≤42.0,0,0,0,1,1,1,0.6419057909396174
19.72435237442528,-101.22286413852409,-1.145499243,si,≤60,≤42.0,1,0,1,0,1,1,0.28513131489935195
19.72295165601459,-101.22240986240152,0.447442736,no,≤60,>42.0,1,0,1,1,1,1,0.5736779101768879
19.720505648417845,-101.22147865134413,-1.145499243,no,>60,>42.0,1,0,1,1,0,0,0.28513131489935195
19.72105944757085,-101.21937846627681,-0.672622264,no,≤60,≤42.0,0,0,0,0,0,0,0.37383190140170086
19.72116665709945,-101.22020982808812,1.379626288,no,≤60,≤42.0,0,0,1,0,0,1,0.7271753982054525
19.718432416411275,-101.22098008707043,0.077046214,si,≤60,≤42.0,1,0,1,1,1,1,0.5126867721338118
19.72341395544174,-101.21759773522733,0.861787681,no,≤60,≤42.0,1,1,1,1,1,1,0.6419057909396174
19.72139318462744,-101.21720592549305,2.17429346,no,≤60,≤42.0,0,0,1,1,1,0,0.8580288277248389
19.718879576955988,-101.22077852499464,0.077046214,si,>60,>42.0,1,1,1,1,0,1,0.5126867721338118
19.717982939103987,-101.21614303736871,-0.28465193,si,≤60,>42.0,1,0,0,1,1,1,0.4466060005851425
19.720086777757245,-101.22044205808724,0.077046214,no,≤60,>42.0,0,1,1,0,0,1,0.5126867721338118
19.722231579701745,-101.2199877203781,-0.672622264,no,≤60,>42.0,1,0,0,0,0,1,0.37383190140170086
19.71639332703484,-101.21733182684832,0.861787681,no,≤60,≤42.0,0,0,0,0,0,1,0.6419057909396174
19.717831785260984,-101.21673932597228,3.036478199,no,≤60,≤42.0,0,0,1,1,1,1,1.0
19.722540532607646,-101.22260692231778,-0.28465193,no,≤60,≤42.0,0,0,1,0,0,1,0.4466060005851425
19.719801090485554,-101.22115139880161,1.379626288,no,≤60,≤42.0,1,1,1,1,0,1,0.7271753982054525
19.723235586132123,-101.22566768234765,-1.145499243,si,>60,>42.0,0,0,1,1,1,1,0.28513131489935195
19.718759072511457,-101.21662030256988,0.447442736,si,≤60,>42.0,0,0,1,1,1,1,0.5736779101768879
19.717916078831298,-101.21758868270068,0.861787681,si,≤60,≤42.0,1,0,1,1,1,1,0.6419057909396174
19.721547782754797,-101.22121945521624,0.861787681,si,>60,>42.0,0,1,1,1,1,1,0.6419057909396174
19.721876730763245,-101.22284384214909,0.861787681,no,≤60,≤42.0,1,0,1,1,1,1,0.6419057909396174
19.72054813716368,-101.22075376219811,2.17429346,si,≤60,>42.0,1,0,1,1,1,1,0.8580288277248389
19.7196228254763,-101.21590082404413,0.447442736,no,≤60,>42.0,0,1,1,0,1,1,0.5736779101768879
19.718619852903696,-101.2170013348861,0.861787681,si,≤60,>42.0,0,0,1,1,1,1,0.6419057909396174
19.717857875413216,-101.21996448085228,0.077046214,no,≤60,≤42.0,0,0,1,1,0,1,0.5126867721338118
19.720450975550914,-101.22228437141119,-0.28465193,si,≤60,≤42.0,1,0,1,1,1,1,0.4466060005851425
19.71850855197626,-101.22122719732995,3.036478199,no,≤60,≤42.0,0,0,1,1,1,1,1.0
19.720236782720693,-101.22295077909081,0.447442736,no,≤60,≤42.0,1,1,1,1,1,1,0.5736779101768879
